date,store,dept,category,sales,inventory
2023-05-13,4,3,Grocery,1302,118
2023-05-13,5,1,Electronics,695,189
2023-05-13,5,2,Clothing,4015,332
2023-05-13,5,3,Grocery,2859,283
2023-05-14,1,1,Electronics,4106,202
2023-05-14,1,2,Clothing,776,110
2023-05-14,1,3,Grocery,3890,427
2023-05-14,2,1,Electronics,4427,202
2023-05-14,2,2,Clothing,3091,104
2023-05-14,2,3,Grocery,4435,438
2023-05-14,3,1,Electronics,2071,159
2023-05-14,3,2,Clothing,1700,411
2023-05-14,3,3,Grocery,4909,344
2023-05-14,4,1,Electronics,3395,146
2023-05-14,4,2,Clothing,1736,366
2023-05-14,4,3,Grocery,636,55
2023-05-14,5,1,Electronics,2656,84
2023-05-14,5,2,Clothing,1161,474
2023-05-14,5,3,Grocery,3177,310
2023-05-15,1,1,Electronics,586,125
2023-05-15,1,2,Clothing,3442,263
2023-05-15,1,3,Grocery,3004,334
2023-05-15,2,1,Electronics,3810,214
2023-05-15,2,2,Clothing,4170,190
2023-05-15,2,3,Grocery,4129,421
2023-05-15,3,1,Electronics,2147,456
2023-05-15,3,2,Clothing,3818,153
2023-05-15,3,3,Grocery,1096,499
2023-05-15,4,1,Electronics,984,183
2023-05-15,4,2,Clothing,3589,143
2023-05-15,4,3,Grocery,4884,463
2023-05-15,5,1,Electronics,1220,175
2023-05-15,5,2,Clothing,998,171
2023-05-15,5,3,Grocery,2173,164
2023-05-16,1,1,Electronics,3479,211
2023-05-16,1,2,Clothing,2236,283
2023-05-16,1,3,Grocery,4111,60
2023-05-16,2,1,Electronics,2753,216
2023-05-16,2,2,Clothing,2794,96
2023-05-16,2,3,Grocery,646,167
2023-05-16,3,1,Electronics,4482,431
2023-05-16,3,2,Clothing,2910,186
2023-05-16,3,3,Grocery,3860,495
2023-05-16,4,1,Electronics,4052,68
2023-05-16,4,2,Clothing,2742,379
2023-05-16,4,3,Grocery,948,462
2023-05-16,5,1,Electronics,1445,403
2023-05-16,5,2,Clothing,4736,295
2023-05-16,5,3,Grocery,2420,467
2023-05-17,1,1,Electronics,4688,481
2023-05-17,1,2,Clothing,738,254
2023-05-17,1,3,Grocery,3107,482
2023-05-17,2,1,Electronics,4840,369
2023-05-17,2,2,Clothing,3888,462
2023-05-17,2,3,Grocery,4890,177
2023-05-17,3,1,Electronics,4666,318
2023-05-17,3,2,Clothing,1848,331
2023-05-17,3,3,Grocery,4900,56
2023-05-17,4,1,Electronics,1316,152
2023-05-17,4,2,Clothing,1320,242
2023-05-17,4,3,Grocery,2276,111
2023-05-17,5,1,Electronics,750,302
2023-05-17,5,2,Clothing,4200,465
2023-05-17,5,3,Grocery,1667,74
2023-05-18,1,1,Electronics,4393,205
2023-05-18,1,2,Clothing,1596,169
2023-05-18,1,3,Grocery,2347,370
2023-05-18,2,1,Electronics,1004,135
2023-05-18,2,2,Clothing,2972,413
2023-05-18,2,3,Grocery,3494,167
2023-05-18,3,1,Electronics,4316,248
2023-05-18,3,2,Clothing,1217,462
2023-05-18,3,3,Grocery,4934,196
2023-05-18,4,1,Electronics,4508,478
2023-05-18,4,2,Clothing,4734,230
2023-05-18,4,3,Grocery,3489,79
2023-05-18,5,1,Electronics,2604,281
2023-05-18,5,2,Clothing,2982,433
2023-05-18,5,3,Grocery,3107,243
2023-05-19,1,1,Electronics,4307,185
2023-05-19,1,2,Clothing,3081,55
2023-05-19,1,3,Grocery,3263,288
2023-05-19,2,1,Electronics,2839,384
2023-05-19,2,2,Clothing,1231,165
2023-05-19,2,3,Grocery,3372,98
2023-05-19,3,1,Electronics,4677,371
2023-05-19,3,2,Clothing,3104,384
2023-05-19,3,3,Grocery,1031,497
2023-05-19,4,1,Electronics,4816,172
2023-05-19,4,2,Clothing,2269,270
2023-05-19,4,3,Grocery,2870,388
2023-05-19,5,1,Electronics,502,231
2023-05-19,5,2,Clothing,705,369
2023-05-19,5,3,Grocery,4635,108
2023-05-20,1,1,Electronics,3121,181
2023-05-20,1,2,Clothing,3390,171
2023-05-20,1,3,Grocery,3166,145
2023-05-20,2,1,Electronics,3806,435
2023-05-20,2,2,Clothing,1585,305
2023-05-20,2,3,Grocery,1170,173
2023-05-20,3,1,Electronics,2005,366
2023-05-20,3,2,Clothing,4075,256
2023-05-20,3,3,Grocery,2455,185
2023-05-20,4,1,Electronics,749,363
2023-05-20,4,2,Clothing,2392,417
2023-05-20,4,3,Grocery,2353,344
2023-05-20,5,1,Electronics,2003,363
2023-05-20,5,2,Clothing,4071,258
2023-05-20,5,3,Grocery,3926,260
2023-05-21,1,1,Electronics,543,78
2023-05-21,1,2,Clothing,3118,120
2023-05-21,1,3,Grocery,3663,314
2023-05-21,2,1,Electronics,3442,269
2023-05-21,2,2,Clothing,2425,462
2023-05-21,2,3,Grocery,4013,450
2023-05-21,3,1,Electronics,3971,264
2023-05-21,3,2,Clothing,1490,436
2023-05-21,3,3,Grocery,2312,113
2023-05-21,4,1,Electronics,1303,294
2023-05-21,4,2,Clothing,1993,111
2023-05-21,4,3,Grocery,3391,219
2023-05-21,5,1,Electronics,4016,318
2023-05-21,5,2,Clothing,553,65
2023-05-21,5,3,Grocery,4091,153
2023-05-22,1,1,Electronics,1454,435
2023-05-22,1,2,Clothing,2129,271
2023-05-22,1,3,Grocery,1149,349
2023-05-22,2,1,Electronics,4990,256
2023-05-22,2,2,Clothing,3140,267
2023-05-22,2,3,Grocery,3061,227
2023-05-22,3,1,Electronics,870,395
2023-05-22,3,2,Clothing,883,111
2023-05-22,3,3,Grocery,4377,288
2023-05-22,4,1,Electronics,4790,215
2023-05-22,4,2,Clothing,4534,271
2023-05-22,4,3,Grocery,4751,454
2023-05-22,5,1,Electronics,1422,405
2023-05-22,5,2,Clothing,3450,327
2023-05-22,5,3,Grocery,3546,486
2023-05-23,1,1,Electronics,1474,256
2023-05-23,1,2,Clothing,2935,328
2023-05-23,1,3,Grocery,3434,375
2023-05-23,2,1,Electronics,1863,406
2023-05-23,2,2,Clothing,703,210
2023-05-23,2,3,Grocery,4987,306
2023-05-23,3,1,Electronics,4248,112
2023-05-23,3,2,Clothing,3081,119
2023-05-23,3,3,Grocery,1107,212
2023-05-23,4,1,Electronics,2040,365
2023-05-23,4,2,Clothing,3691,351
2023-05-23,4,3,Grocery,1189,225
2023-05-23,5,1,Electronics,3449,266
2023-05-23,5,2,Clothing,2603,415
2023-05-23,5,3,Grocery,4075,281
2023-05-24,1,1,Electronics,4699,126
2023-05-24,1,2,Clothing,4825,451
2023-05-24,1,3,Grocery,2878,231
2023-05-24,2,1,Electronics,4339,87
2023-05-24,2,2,Clothing,3235,76
2023-05-24,2,3,Grocery,3847,189
2023-05-24,3,1,Electronics,798,494
2023-05-24,3,2,Clothing,1614,110
2023-05-24,3,3,Grocery,3005,414
2023-05-24,4,1,Electronics,4946,192
2023-05-24,4,2,Clothing,3971,302
2023-05-24,4,3,Grocery,3328,418
2023-05-24,5,1,Electronics,3350,236
2023-05-24,5,2,Clothing,3464,487
2023-05-24,5,3,Grocery,3350,135
2023-05-25,1,1,Electronics,665,464
2023-05-25,1,2,Clothing,3009,457
2023-05-25,1,3,Grocery,613,482
2023-05-25,2,1,Electronics,1491,405
2023-05-25,2,2,Clothing,4339,284
2023-05-25,2,3,Grocery,3926,52
2023-05-25,3,1,Electronics,3696,187
2023-05-25,3,2,Clothing,4934,74
2023-05-25,3,3,Grocery,567,110
2023-05-25,4,1,Electronics,4978,68
2023-05-25,4,2,Clothing,3230,499
2023-05-25,4,3,Grocery,1072,476
2023-05-25,5,1,Electronics,2758,392
2023-05-25,5,2,Clothing,1150,159
2023-05-25,5,3,Grocery,3087,246
2023-05-26,1,1,Electronics,3762,364
2023-05-26,1,2,Clothing,4134,198
2023-05-26,1,3,Grocery,3327,99
2023-05-26,2,1,Electronics,2717,215
2023-05-26,2,2,Clothing,1537,252
2023-05-26,2,3,Grocery,4883,444
2023-05-26,3,1,Electronics,3461,204
2023-05-26,3,2,Clothing,1598,326
2023-05-26,3,3,Grocery,1439,182
2023-05-26,4,1,Electronics,3914,474
2023-05-26,4,2,Clothing,1070,394
2023-05-26,4,3,Grocery,3005,455
2023-05-26,5,1,Electronics,2374,370
2023-05-26,5,2,Clothing,2178,153
2023-05-26,5,3,Grocery,2249,291
2023-05-27,1,1,Electronics,4688,479
2023-05-27,1,2,Clothing,4005,453
2023-05-27,1,3,Grocery,1635,466
2023-05-27,2,1,Electronics,874,108
2023-05-27,2,2,Clothing,706,317
2023-05-27,2,3,Grocery,1819,167
2023-05-27,3,1,Electronics,3190,205
2023-05-27,3,2,Clothing,3755,139
2023-05-27,3,3,Grocery,4608,371
2023-05-27,4,1,Electronics,1304,482
2023-05-27,4,2,Clothing,3289,371
2023-05-27,4,3,Grocery,4375,487
2023-05-27,5,1,Electronics,2110,413
2023-05-27,5,2,Clothing,4382,199
2023-05-27,5,3,Grocery,4891,463
2023-05-28,1,1,Electronics,2887,165
2023-05-28,1,2,Clothing,1441,367
2023-05-28,1,3,Grocery,3066,94
2023-05-28,2,1,Electronics,1454,288
2023-05-28,2,2,Clothing,1443,204
2023-05-28,2,3,Grocery,3827,122
2023-05-28,3,1,Electronics,4774,261
2023-05-28,3,2,Clothing,2328,283
2023-05-28,3,3,Grocery,964,288
2023-05-28,4,1,Electronics,3794,168
2023-05-28,4,2,Clothing,1730,144
2023-05-28,4,3,Grocery,1384,271
2023-05-28,5,1,Electronics,4356,113
2023-05-28,5,2,Clothing,1424,452
2023-05-28,5,3,Grocery,2046,147
2023-05-29,1,1,Electronics,1594,413
2023-05-29,1,2,Clothing,3117,339
2023-05-29,1,3,Grocery,1262,325
2023-05-29,2,1,Electronics,4645,407
2023-05-29,2,2,Clothing,3275,443
2023-05-29,2,3,Grocery,3655,436
2023-05-29,3,1,Electronics,2540,345
2023-05-29,3,2,Clothing,1083,345
2023-05-29,3,3,Grocery,4831,105
2023-05-29,4,1,Electronics,2442,409
2023-05-29,4,2,Clothing,609,241
2023-05-29,4,3,Grocery,1403,142
2023-05-29,5,1,Electronics,1361,105
2023-05-29,5,2,Clothing,1583,187
2023-05-29,5,3,Grocery,4634,77
2023-05-30,1,1,Electronics,1136,62
2023-05-30,1,2,Clothing,4631,150
2023-05-30,1,3,Grocery,4365,135
2023-05-30,2,1,Electronics,4087,272
2023-05-30,2,2,Clothing,4761,432
2023-05-30,2,3,Grocery,2379,432
2023-05-30,3,1,Electronics,4213,80
2023-05-30,3,2,Clothing,4606,351
2023-05-30,3,3,Grocery,2643,239
2023-05-30,4,1,Electronics,3000,241
2023-05-30,4,2,Clothing,1789,473
2023-05-30,4,3,Grocery,3699,287
2023-05-30,5,1,Electronics,2443,404
2023-05-30,5,2,Clothing,3683,365
2023-05-30,5,3,Grocery,3716,114
2023-05-31,1,1,Electronics,3818,272
2023-05-31,1,2,Clothing,1490,362
2023-05-31,1,3,Grocery,2653,230
2023-05-31,2,1,Electronics,725,314
2023-05-31,2,2,Clothing,3337,446
2023-05-31,2,3,Grocery,1187,67
2023-05-31,3,1,Electronics,3942,473
2023-05-31,3,2,Clothing,2653,320
2023-05-31,3,3,Grocery,2026,216
2023-05-31,4,1,Electronics,3396,81
2023-05-31,4,2,Clothing,2940,89
2023-05-31,4,3,Grocery,4302,131
2023-05-31,5,1,Electronics,1344,257
2023-05-31,5,2,Clothing,946,381
2023-05-31,5,3,Grocery,3609,260
2023-06-01,1,1,Electronics,726,97
2023-06-01,1,2,Clothing,3459,488
2023-06-01,1,3,Grocery,2330,245
2023-06-01,2,1,Electronics,686,394
2023-06-01,2,2,Clothing,3377,446
2023-06-01,2,3,Grocery,3424,386
2023-06-01,3,1,Electronics,2532,278
2023-06-01,3,2,Clothing,2381,319
2023-06-01,3,3,Grocery,2130,359
2023-06-01,4,1,Electronics,3703,88
2023-06-01,4,2,Clothing,3392,209
2023-06-01,4,3,Grocery,3758,240
2023-06-01,5,1,Electronics,1945,169
2023-06-01,5,2,Clothing,719,102
2023-06-01,5,3,Grocery,2257,461
2023-06-02,1,1,Electronics,2166,286
2023-06-02,1,2,Clothing,3285,257
2023-06-02,1,3,Grocery,905,145
2023-06-02,2,1,Electronics,2794,121
2023-06-02,2,2,Clothing,2553,255
2023-06-02,2,3,Grocery,2067,148
2023-06-02,3,1,Electronics,3453,436
2023-06-02,3,2,Clothing,1198,125
2023-06-02,3,3,Grocery,1326,336
2023-06-02,4,1,Electronics,848,304
2023-06-02,4,2,Clothing,4408,239
2023-06-02,4,3,Grocery,807,394
2023-06-02,5,1,Electronics,2834,303
2023-06-02,5,2,Clothing,3309,133
2023-06-02,5,3,Grocery,4058,432
2023-06-03,1,1,Electronics,3977,437
2023-06-03,1,2,Clothing,3186,475
2023-06-03,1,3,Grocery,775,254
2023-06-03,2,1,Electronics,836,487
2023-06-03,2,2,Clothing,3479,434
2023-06-03,2,3,Grocery,1410,322
2023-06-03,3,1,Electronics,3629,377
2023-06-03,3,2,Clothing,4704,328
2023-06-03,3,3,Grocery,4257,377
2023-06-03,4,1,Electronics,2299,364
2023-06-03,4,2,Clothing,4045,160
2023-06-03,4,3,Grocery,3246,318
2023-06-03,5,1,Electronics,2020,205
2023-06-03,5,2,Clothing,2224,321
2023-06-03,5,3,Grocery,1386,51
2023-06-04,1,1,Electronics,3305,259
2023-06-04,1,2,Clothing,1412,335
2023-06-04,1,3,Grocery,1370,62
2023-06-04,2,1,Electronics,997,270
2023-06-04,2,2,Clothing,1617,387
2023-06-04,2,3,Grocery,3328,220
2023-06-04,3,1,Electronics,2147,104
2023-06-04,3,2,Clothing,3483,165
2023-06-04,3,3,Grocery,642,250
2023-06-04,4,1,Electronics,3261,413
2023-06-04,4,2,Clothing,2931,229
2023-06-04,4,3,Grocery,2348,357
2023-06-04,5,1,Electronics,3196,231
2023-06-04,5,2,Clothing,3572,93
2023-06-04,5,3,Grocery,3286,380
2023-06-05,1,1,Electronics,4291,314
2023-06-05,1,2,Clothing,4371,320
2023-06-05,1,3,Grocery,2004,286
2023-06-05,2,1,Electronics,3451,121
2023-06-05,2,2,Clothing,2190,239
2023-06-05,2,3,Grocery,1844,156
2023-06-05,3,1,Electronics,3803,91
2023-06-05,3,2,Clothing,1382,188
2023-06-05,3,3,Grocery,3162,220
2023-06-05,4,1,Electronics,2004,465
2023-06-05,4,2,Clothing,3053,270
2023-06-05,4,3,Grocery,2248,390
2023-06-05,5,1,Electronics,923,456
2023-06-05,5,2,Clothing,2091,439
2023-06-05,5,3,Grocery,4937,483
2023-06-06,1,1,Electronics,992,241
2023-06-06,1,2,Clothing,998,359
2023-06-06,1,3,Grocery,1756,482
2023-06-06,2,1,Electronics,4822,420
2023-06-06,2,2,Clothing,2686,393
2023-06-06,2,3,Grocery,1316,198
2023-06-06,3,1,Electronics,1973,112
2023-06-06,3,2,Clothing,4699,388
2023-06-06,3,3,Grocery,1370,205
2023-06-06,4,1,Electronics,2542,322
2023-06-06,4,2,Clothing,1529,196
2023-06-06,4,3,Grocery,4569,77
2023-06-06,5,1,Electronics,4533,87
2023-06-06,5,2,Clothing,3690,342
2023-06-06,5,3,Grocery,4297,267
2023-06-07,1,1,Electronics,4247,107
2023-06-07,1,2,Clothing,807,107
2023-06-07,1,3,Grocery,3859,154
2023-06-07,2,1,Electronics,1751,296
2023-06-07,2,2,Clothing,3247,132
2023-06-07,2,3,Grocery,1878,287
2023-06-07,3,1,Electronics,2461,259
2023-06-07,3,2,Clothing,3363,345
2023-06-07,3,3,Grocery,3156,496
2023-06-07,4,1,Electronics,4505,460
2023-06-07,4,2,Clothing,4732,416
2023-06-07,4,3,Grocery,3459,233
2023-06-07,5,1,Electronics,3858,424
2023-06-07,5,2,Clothing,3296,74
2023-06-07,5,3,Grocery,1773,457
2023-06-08,1,1,Electronics,3549,122
2023-06-08,1,2,Clothing,1805,453
2023-06-08,1,3,Grocery,3581,260
2023-06-08,2,1,Electronics,4747,54
2023-06-08,2,2,Clothing,2477,332
2023-06-08,2,3,Grocery,3011,162
2023-06-08,3,1,Electronics,770,212
2023-06-08,3,2,Clothing,4700,230
2023-06-08,3,3,Grocery,2898,483
2023-06-08,4,1,Electronics,4735,181
2023-06-08,4,2,Clothing,4682,225
2023-06-08,4,3,Grocery,2730,417
2023-06-08,5,1,Electronics,628,295
2023-06-08,5,2,Clothing,4172,115
2023-06-08,5,3,Grocery,4470,427
2023-06-09,1,1,Electronics,4744,389
2023-06-09,1,2,Clothing,1127,263
2023-06-09,1,3,Grocery,2544,421
2023-06-09,2,1,Electronics,2841,302
2023-06-09,2,2,Clothing,3714,299
2023-06-09,2,3,Grocery,3425,485
2023-06-09,3,1,Electronics,1474,351
2023-06-09,3,2,Clothing,1483,426
2023-06-09,3,3,Grocery,3437,438
2023-06-09,4,1,Electronics,2617,162
2023-06-09,4,2,Clothing,1826,140
2023-06-09,4,3,Grocery,1029,198
2023-06-09,5,1,Electronics,4559,276
2023-06-09,5,2,Clothing,3273,409
2023-06-09,5,3,Grocery,2186,241
2023-06-10,1,1,Electronics,2486,89
2023-06-10,1,2,Clothing,2685,394
2023-06-10,1,3,Grocery,1508,249
2023-06-10,2,1,Electronics,4798,110
2023-06-10,2,2,Clothing,4787,54
2023-06-10,2,3,Grocery,3808,230
2023-06-10,3,1,Electronics,810,86
2023-06-10,3,2,Clothing,1760,407
2023-06-10,3,3,Grocery,4432,246
2023-06-10,4,1,Electronics,1084,108
2023-06-10,4,2,Clothing,3299,51
2023-06-10,4,3,Grocery,859,237
2023-06-10,5,1,Electronics,3366,79
2023-06-10,5,2,Clothing,2511,157
2023-06-10,5,3,Grocery,4506,139
2023-06-11,1,1,Electronics,3264,428
2023-06-11,1,2,Clothing,1231,427
2023-06-11,1,3,Grocery,3004,152
2023-06-11,2,1,Electronics,4306,235
2023-06-11,2,2,Clothing,2219,211
2023-06-11,2,3,Grocery,2087,394
2023-06-11,3,1,Electronics,2111,434
2023-06-11,3,2,Clothing,777,89
2023-06-11,3,3,Grocery,2136,160
2023-06-11,4,1,Electronics,2932,370
2023-06-11,4,2,Clothing,3762,231
2023-06-11,4,3,Grocery,1949,454
2023-06-11,5,1,Electronics,1732,71
2023-06-11,5,2,Clothing,1177,148
2023-06-11,5,3,Grocery,2528,257
2023-06-12,1,1,Electronics,4258,322
2023-06-12,1,2,Clothing,2537,139
2023-06-12,1,3,Grocery,1156,215
2023-06-12,2,1,Electronics,1089,478
2023-06-12,2,2,Clothing,3321,212
2023-06-12,2,3,Grocery,1762,121
2023-06-12,3,1,Electronics,4016,192
2023-06-12,3,2,Clothing,4080,332
2023-06-12,3,3,Grocery,768,290
2023-06-12,4,1,Electronics,2962,294
2023-06-12,4,2,Clothing,1515,212
2023-06-12,4,3,Grocery,1583,55
2023-06-12,5,1,Electronics,906,266
2023-06-12,5,2,Clothing,3576,69
2023-06-12,5,3,Grocery,4985,247
2023-06-13,1,1,Electronics,3118,497
2023-06-13,1,2,Clothing,1911,322
2023-06-13,1,3,Grocery,1985,62
2023-06-13,2,1,Electronics,3450,433
2023-06-13,2,2,Clothing,3434,448
2023-06-13,2,3,Grocery,4614,112
2023-06-13,3,1,Electronics,1503,468
2023-06-13,3,2,Clothing,2966,452
2023-06-13,3,3,Grocery,2439,149
2023-06-13,4,1,Electronics,2198,465
2023-06-13,4,2,Clothing,2591,409
2023-06-13,4,3,Grocery,4740,376
2023-06-13,5,1,Electronics,1573,114
2023-06-13,5,2,Clothing,2902,337
2023-06-13,5,3,Grocery,3712,363
2023-06-14,1,1,Electronics,1651,447
2023-06-14,1,2,Clothing,2456,417
2023-06-14,1,3,Grocery,4407,345
2023-06-14,2,1,Electronics,686,257
2023-06-14,2,2,Clothing,1807,401
2023-06-14,2,3,Grocery,2784,243
2023-06-14,3,1,Electronics,1257,185
2023-06-14,3,2,Clothing,4354,220
2023-06-14,3,3,Grocery,2706,250
2023-06-14,4,1,Electronics,4058,94
2023-06-14,4,2,Clothing,1461,313
2023-06-14,4,3,Grocery,4075,413
2023-06-14,5,1,Electronics,2918,152
2023-06-14,5,2,Clothing,1501,174
2023-06-14,5,3,Grocery,3884,335
2023-06-15,1,1,Electronics,1981,279
2023-06-15,1,2,Clothing,1157,419
2023-06-15,1,3,Grocery,3280,472
2023-06-15,2,1,Electronics,4181,220
2023-06-15,2,2,Clothing,3210,399
2023-06-15,2,3,Grocery,2475,171
2023-06-15,3,1,Electronics,3041,157
2023-06-15,3,2,Clothing,3575,142
2023-06-15,3,3,Grocery,3466,55
2023-06-15,4,1,Electronics,787,155
2023-06-15,4,2,Clothing,3717,320
2023-06-15,4,3,Grocery,1947,427
2023-06-15,5,1,Electronics,1107,278
2023-06-15,5,2,Clothing,1725,261
2023-06-15,5,3,Grocery,1529,161
2023-06-16,1,1,Electronics,4462,496
2023-06-16,1,2,Clothing,3677,188
2023-06-16,1,3,Grocery,1975,386
2023-06-16,2,1,Electronics,1308,438
2023-06-16,2,2,Clothing,2963,263
2023-06-16,2,3,Grocery,3001,340
2023-06-16,3,1,Electronics,1716,199
2023-06-16,3,2,Clothing,3306,316
2023-06-16,3,3,Grocery,1472,300
2023-06-16,4,1,Electronics,2623,136
2023-06-16,4,2,Clothing,3841,274
2023-06-16,4,3,Grocery,1340,328
2023-06-16,5,1,Electronics,1606,174
2023-06-16,5,2,Clothing,3746,118
2023-06-16,5,3,Grocery,3431,305
2023-06-17,1,1,Electronics,4625,330
2023-06-17,1,2,Clothing,3471,286
2023-06-17,1,3,Grocery,2915,74
2023-06-17,2,1,Electronics,2109,255
2023-06-17,2,2,Clothing,4061,363
2023-06-17,2,3,Grocery,4970,176
2023-06-17,3,1,Electronics,2460,74
2023-06-17,3,2,Clothing,1857,404
2023-06-17,3,3,Grocery,615,97
2023-06-17,4,1,Electronics,2301,148
2023-06-17,4,2,Clothing,2120,454
2023-06-17,4,3,Grocery,3450,258
2023-06-17,5,1,Electronics,3441,113
2023-06-17,5,2,Clothing,1477,103
2023-06-17,5,3,Grocery,3566,380
2023-06-18,1,1,Electronics,1283,290
2023-06-18,1,2,Clothing,2053,236
2023-06-18,1,3,Grocery,2381,193
2023-06-18,2,1,Electronics,930,288
2023-06-18,2,2,Clothing,2845,125
2023-06-18,2,3,Grocery,1856,437
2023-06-18,3,1,Electronics,2830,128
2023-06-18,3,2,Clothing,2402,424
2023-06-18,3,3,Grocery,4513,112
2023-06-18,4,1,Electronics,2559,190
2023-06-18,4,2,Clothing,2289,92
2023-06-18,4,3,Grocery,516,112
2023-06-18,5,1,Electronics,4848,425
2023-06-18,5,2,Clothing,2327,57
2023-06-18,5,3,Grocery,589,257
2023-06-19,1,1,Electronics,3351,333
2023-06-19,1,2,Clothing,2384,224
2023-06-19,1,3,Grocery,4671,150
2023-06-19,2,1,Electronics,1425,200
2023-06-19,2,2,Clothing,1469,120
2023-06-19,2,3,Grocery,3695,430
2023-06-19,3,1,Electronics,3864,334
2023-06-19,3,2,Clothing,4790,448
2023-06-19,3,3,Grocery,4823,480
2023-06-19,4,1,Electronics,4513,485
2023-06-19,4,2,Clothing,3592,113
2023-06-19,4,3,Grocery,2574,360
2023-06-19,5,1,Electronics,784,197
2023-06-19,5,2,Clothing,1687,435
2023-06-19,5,3,Grocery,3465,273
2023-06-20,1,1,Electronics,1283,195
2023-06-20,1,2,Clothing,1449,405
2023-06-20,1,3,Grocery,544,324
2023-06-20,2,1,Electronics,2581,190
2023-06-20,2,2,Clothing,3998,367
2023-06-20,2,3,Grocery,2409,270
2023-06-20,3,1,Electronics,3081,229
2023-06-20,3,2,Clothing,4519,416
2023-06-20,3,3,Grocery,1431,378
2023-06-20,4,1,Electronics,3906,490
2023-06-20,4,2,Clothing,647,58
2023-06-20,4,3,Grocery,1811,437
2023-06-20,5,1,Electronics,3621,387
2023-06-20,5,2,Clothing,4088,453
2023-06-20,5,3,Grocery,2378,175
2023-06-21,1,1,Electronics,4248,327
2023-06-21,1,2,Clothing,2477,373
2023-06-21,1,3,Grocery,3536,349
2023-06-21,2,1,Electronics,2682,117
2023-06-21,2,2,Clothing,1670,208
2023-06-21,2,3,Grocery,4979,212
2023-06-21,3,1,Electronics,2988,390
2023-06-21,3,2,Clothing,2962,388
2023-06-21,3,3,Grocery,2130,230
2023-06-21,4,1,Electronics,787,371
2023-06-21,4,2,Clothing,4782,421
2023-06-21,4,3,Grocery,1661,179
2023-06-21,5,1,Electronics,2863,322
2023-06-21,5,2,Clothing,643,65
2023-06-21,5,3,Grocery,744,464
2023-06-22,1,1,Electronics,3678,137
2023-06-22,1,2,Clothing,2676,444
2023-06-22,1,3,Grocery,1386,390
2023-06-22,2,1,Electronics,2551,376
2023-06-22,2,2,Clothing,4450,355
2023-06-22,2,3,Grocery,1407,144
2023-06-22,3,1,Electronics,4292,274
2023-06-22,3,2,Clothing,4542,397
2023-06-22,3,3,Grocery,820,96
2023-06-22,4,1,Electronics,4559,230
2023-06-22,4,2,Clothing,1631,68
2023-06-22,4,3,Grocery,4542,345
2023-06-22,5,1,Electronics,1317,220
2023-06-22,5,2,Clothing,511,244
2023-06-22,5,3,Grocery,3037,332
2023-06-23,1,1,Electronics,2729,499
2023-06-23,1,2,Clothing,2577,133
2023-06-23,1,3,Grocery,4367,330
2023-06-23,2,1,Electronics,943,347
2023-06-23,2,2,Clothing,1344,410
2023-06-23,2,3,Grocery,1897,91
2023-06-23,3,1,Electronics,2850,470
2023-06-23,3,2,Clothing,1769,257
2023-06-23,3,3,Grocery,1760,71
2023-06-23,4,1,Electronics,684,291
2023-06-23,4,2,Clothing,2910,332
2023-06-23,4,3,Grocery,4931,211
2023-06-23,5,1,Electronics,4172,371
2023-06-23,5,2,Clothing,2381,250
2023-06-23,5,3,Grocery,1021,401
2023-06-24,1,1,Electronics,3052,275
2023-06-24,1,2,Clothing,4655,115
2023-06-24,1,3,Grocery,4916,484
2023-06-24,2,1,Electronics,3979,460
2023-06-24,2,2,Clothing,1909,208
2023-06-24,2,3,Grocery,1026,61
2023-06-24,3,1,Electronics,3160,205
2023-06-24,3,2,Clothing,2672,408
2023-06-24,3,3,Grocery,779,454
2023-06-24,4,1,Electronics,4477,159
2023-06-24,4,2,Clothing,3393,406
2023-06-24,4,3,Grocery,2251,447
2023-06-24,5,1,Electronics,2861,381
2023-06-24,5,2,Clothing,4631,222
2023-06-24,5,3,Grocery,3186,385
2023-06-25,1,1,Electronics,3276,145
2023-06-25,1,2,Clothing,3488,213
2023-06-25,1,3,Grocery,4743,67
2023-06-25,2,1,Electronics,694,200
